Price,price,Return,Volatility,Regime,Market Regime
Ticker,MSFT,,,,
Date,,,,,
2016-02-12,44.45539093017578,0.016301159033843104,0.011859617455809561,0,Neutral
2016-02-16,45.29767990112305,0.018946835317908084,0.009652907905433224,0,Neutral
2016-02-17,46.47689437866211,0.02603255796131454,0.010121294360167135,0,Neutral
2016-02-18,46.27296447753906,-0.004387769532567365,0.013072719440386791,0,Neutral
2016-02-19,45.944915771484375,-0.007089424888995888,0.014797313976644536,0,Neutral
2016-02-22,46.68081283569336,0.016016942285172586,0.014767383667753894,0,Neutral
2016-02-23,45.37746810913086,-0.027920352011649774,0.021106210374865264,0,Neutral
2016-02-24,45.53706359863281,0.003517064661213265,0.016117216470213108,0,Neutral
2016-02-25,46.19316101074219,0.01440798681909472,0.018069866060124205,0,Neutral
2016-02-26,45.48386001586914,-0.015355108404642381,0.019198990590688005,0,Neutral
2016-02-29,45.11148452758789,-0.008186980791677123,0.01641158577893527,0,Neutral
2016-03-01,46.61874771118164,0.03341196148559433,0.019265340961526135,0,Neutral
2016-03-02,46.94679641723633,0.007036840802482569,0.019236360788060944,0,Neutral
2016-03-03,46.41481399536133,-0.011331602206613667,0.019942863032226185,0,Neutral
2016-03-04,46.1311149597168,-0.0061122519132120745,0.018403487127868372,0,Neutral
2016-03-07,45.244483947753906,-0.01921980452319716,0.020604468897796126,0,Neutral
2016-03-08,45.794185638427734,0.012149584716417472,0.012953807545035839,0,Neutral
2016-03-09,46.84928512573242,0.023040031667673322,0.017415414335022143,0,Neutral
2016-03-10,46.148834228515625,-0.014951154437830794,0.018052451741017914,0,Neutral
2016-03-11,47.05319595336914,0.01959663207038731,0.019814283542970674,0,Neutral
2016-03-14,47.141849517822266,0.0018841135582157165,0.01534170707027208,0,Neutral
2016-03-15,47.51424026489258,0.007899366505116134,0.015195171182570246,0,Neutral
2016-03-16,48.18808364868164,0.01418192482995373,0.01333159175332558,1,Bullish
2016-03-17,48.46294021606445,0.0057038285520270016,0.0070394142976476825,1,Bullish
2016-03-18,47.42557144165039,-0.021405403175893123,0.013639498103797311,1,Bullish
2016-03-21,47.75362777709961,0.00691728798361102,0.013845023786684948,1,Bullish
2016-03-22,47.93981170654297,0.0038988436713627284,0.013579551513021697,1,Bullish
2016-03-23,47.85116195678711,-0.0018491885261985308,0.011706016041184557,1,Bullish
2016-03-24,48.0639533996582,0.004446944111059503,0.011528910235637279,1,Bullish
2016-03-28,47.46991729736328,-0.012359285083260452,0.007726159391667725,1,Bullish
2016-03-29,48.50725555419922,0.021852539795630843,0.012425237718124135,1,Bullish
2016-03-30,48.808712005615234,0.006214667228064075,0.012500827535055416,1,Bullish
2016-03-31,48.968318939208984,0.0032700501003875004,0.012141156372910945,1,Bullish
2016-04-01,49.26975631713867,0.006155763245699886,0.01215682144878002,1,Bullish
2016-04-04,49.145633697509766,-0.0025192456571118127,0.009034044612211474,1,Bullish
2016-04-05,48.3742790222168,-0.015695283939986204,0.009200164788128642,1,Bullish
2016-04-06,48.87077713012695,0.010263679747704924,0.010076993648082169,1,Bullish
2016-04-07,48.28561019897461,-0.011973759484000701,0.011195755573001781,1,Bullish
2016-04-08,48.2501335144043,-0.0007347258204695173,0.01020515520476229,1,Bullish
2016-04-11,48.152618408203125,-0.0020210328780139175,0.01022724548625094,1,Bullish
2016-04-12,48.45407485961914,0.006260437363145854,0.008542356129671694,1,Bullish
2016-04-13,49.07470703125,0.01280866827875582,0.009320460923359258,1,Bullish
2016-04-14,49.08356857299805,0.00018057248395608738,0.00619479995207626,1,Bullish
